@relation 'FIROInstances: -C 16'

@attribute 'Due diligence measures_Nom' {f,t}
@attribute 'Customer due diligence_Nom' {f,t}
@attribute 'Simplified due diligence_Nom' {f,t}
@attribute 'Enhanced due diligence_Nom' {f,t}
@attribute 'Customer Identity_Nom' {f,t}
@attribute 'Beneficial owner_Nom' {f,t}
@attribute 'Politically exposed persons_Nom' {f,t}
@attribute 'Public function_Nom' {f,t}
@attribute 'Business relationship_Nom' {f,t}
@attribute 'Purpose and nature of business relationship_Nom' {f,t}
@attribute 'Ownership and Control_Nom' {f,t}
@attribute 'Know your customer_Nom' {f,t}
@attribute KYC_Nom {f,t}
@attribute 'Correspondent banking_Nom' {f,t}
@attribute 'Customer identity_Nom' {f,t}
@attribute 'Customer verification_Nom' {f,t}
@attribute 'Reliable source documents_Nom' {f,t}
@attribute 'Documents, data and information_Nom' {f,t}
@attribute 'Identification and Verification requirements_Nom' {f,t}
@attribute 'Account opening_Nom' {f,t}
@attribute 'High-risk Customers_Nom' {f,t}
@attribute 'High-risk transactions_Nom' {f,t}
@attribute 'Risk-based assessment_Nom' {f,t}
@attribute Reports_Nom {f,t}
@attribute Reporting_Nom {f,t}
@attribute 'Annual Report_Nom' {f,t}
@attribute 'Internal Reporting_Nom' {f,t}
@attribute 'Internal Audits_Nom' {f,t}
@attribute 'Suspicious activity report_Nom' {f,t}
@attribute SAR_Nom {f,t}
@attribute Suspicions_Nom {f,t}
@attribute 'Suspicion of Money Laundering or Terrorist Financing_Nom' {f,t}
@attribute 'Suspicious Transaction report_Nom' {f,t}
@attribute STR_Nom {f,t}
@attribute SOCA_Nom {f,t}
@attribute 'Serious Organised Crime Agency_Nom' {f,t}
@attribute 'Requires information_Nom' {f,t}
@attribute Prosecution_Nom {f,t}
@attribute 'Search warrant_Nom' {f,t}
@attribute Penalties_Nom {f,t}
@attribute 'Civil penalty_Nom' {f,t}
@attribute 'Criminal penalty_Nom' {f,t}
@attribute 'Inspection of premises_Nom' {f,t}
@attribute 'Breach in compliance_Nom' {f,t}
@attribute 'Producing evidence_Nom' {f,t}
@attribute 'Enforcement powers_Nom' {f,t}
@attribute 'Regulatory authority_Nom' {f,t}
@attribute 'Supervisory body_Nom' {f,t}
@attribute 'Fail to comply_Nom' {f,t}
@attribute 'Criminal offence_Nom' {f,t}
@attribute 'Civil offence_Nom' {f,t}
@attribute 'Liable for criminal offence_Nom' {f,t}
@attribute 'Liable for civil offence_Nom' {f,t}
@attribute Monitoring_Nom {f,t}
@attribute 'Ongoing monitoring_Nom' {f,t}
@attribute 'Customer relationships_Nom' {f,t}
@attribute 'Transaction types_Nom' {f,t}
@attribute Countries_Nom {f,t}
@attribute 'Business Relationships_Nom' {f,t}
@attribute 'Suspicious Activity_Nom' {f,t}
@attribute 'Suspicious Transactions_Nom' {f,t}
@attribute Interpretation_Nom {f,t}
@attribute means_Nom {f,t}
@attribute 'has the meaning_Nom' {f,t}
@attribute 'have the same meaning_Nom' {f,t}
@attribute 'meaning of_Nom' {f,t}
@attribute 'have the meanings_Nom' {f,t}
@attribute Require_Nom {f,t}
@attribute must_Nom {f,t}
@attribute should_Nom {f,t}
@attribute register_Nom {f,t}
@attribute requirement_Nom {f,t}
@attribute text string
@attribute 'Internal Programme_Class' {0,1}
@attribute Enforcement_Class {0,1}
@attribute Defence_Class {0,1}
@attribute 'Training and Education_Class' {0,1}
@attribute Registration_Class {0,1}
@attribute Interpretation_Class {0,1}
@attribute Reporting_Class {0,1}
@attribute Disclosure_Class {0,1}
@attribute 'Suspicious Activity Reporting_Class' {0,1}
@attribute 'Record Keeping_Class' {0,1}
@attribute Penalty_Class {0,1}
@attribute 'Customer Due Diligence_Class' {0,1}
@attribute 'Review and Appeal Procedure_Class' {0,1}
@attribute Supervision_Class {0,1}
@attribute Monitoring_Class {0,1}
@attribute 'Customer Identification and Verification_Class' {0,1}

@data
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Entry to premises under warrant  39   1 A justice may issue a warrant under this paragraph if satisfied on information on oath given by an officer that there are reasonable grounds for believing that the first, second or third set of conditions is satisfied.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'The first set of conditions is—  a  that there is on the premises specified in the warrant recorded information in relation to which a requirement could be imposed under regulation 37(1)(b) ; and   b  that if such a requirement were to be imposed—  i  it would not be complied with; or   ii  the recorded information to which it relates would be removed, tampered with or destroyed.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'The second set of conditions is—  a  that a person on whom a requirement has been imposed under regulation 37(1)(b) has failed (wholly or in part) to comply with it; and   b  that there is on the premises specified in the warrant recorded information which has been required to be produced.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The third set of conditions is—  a  that an officer has been obstructed in the exercise of a power under regulation 38 ; and   b  that there is on the premises specified in the warrant recorded information or cash which could be inspected under regulation 38(1)(d) or (f).',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'A justice may issue a warrant under this paragraph if satisfied on information on oath given by an officer that there are reasonable grounds for suspecting that—  a  an offence under these Regulations has been, is being or is about to be committed by a relevant person; and   b  there is on the premises specified in the warrant recorded information relevant to whether that offence has been, or is being or is about to be committed.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'A warrant issued under this regulation shall authorise an officer—  a  to enter the premises specified in the warrant;   b  to search the premises and take possession of any recorded information or anything appearing to be recorded information specified in the warrant or to take, in relation to any such recorded information, any other steps which may appear to be necessary for preserving it or preventing interference with it;   c  to take copies of, or extracts from, any recorded information specified in the warrant;   d  to require any person on the premises to provide an explanation of any recorded information appearing to be of the kind specified in the warrant or to state where it may be found;   e  to use such force as may reasonably be necessary.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'7  Where a warrant is issued by a justice under paragraph (1) or (5) on the basis of information given by an officer of the Authority, for “an officer” in paragraph (6) substitute “a constable”.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,f,'In paragraphs (1), (5) and (7), “justice” means—  a  in relation to England and Wales, a justice of the peace;   b  in relation to Scotland, a justice within the meaning of section 307 of the Criminal Procedure (Scotland) Act 1995 (interpretation);   c  in relation to Northern Ireland, a lay magistrate.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'In the application of this regulation to Scotland, the references in paragraphs (1) and (5) to information on oath are to be read as references to evidence on oath.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'Failure to comply with information requirement  40   1 If, on an application made by—  a  a designated authority; or   b  a local weights and measures authority or DETI pursuant to arrangements made with the OFT—  i  by or on behalf of the authority; or   ii  by DETI,   it appears to the court that a person (the “information defaulter”) has failed to do something that he was required to do under regulation 37(1), the court may make an order under this regulation.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'An order under this regulation may require the information defaulter—  a  to do the thing that he failed to do within such period as may be specified in the order;   b  otherwise to take such steps to remedy the consequences of the failure as may be so specified.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'If the information defaulter is a body corporate, a partnership or an unincorporated body of persons which is not a partnership, the order may require any officer of the body corporate, partnership or body, who is (wholly or partly) responsible for the failure to meet such costs of the application as are specified in the order.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In this regulation, “court” means—  a  in England and Wales and Northern Ireland, the High Court or the county court;   b  in Scotland, the Court of Session or the sheriff.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Powers of relevant officers  41   1 A relevant officer may only exercise powers under regulations 37 to 39 pursuant to arrangements made with the OFT—  a  by or on behalf of the local weights and measures authority of which he is an officer (“his authority”); or   b  by DETI.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Anything done or omitted to be done by, or in relation to, a relevant officer in the exercise or purported exercise of a power in this Part shall be treated for all purposes as having been done or omitted to be done by, or in relation to, an officer of the OFT.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Paragraph (2) does not apply for the purposes of any criminal proceedings brought against the relevant officer, his authority, DETI or the OFT, in respect of anything done or omitted to be done by the officer.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'A relevant officer shall not disclose to any person other than the OFT and his authority or, as the case may be, DETI information obtained by him in the exercise of such powers unless—  a  he has the approval of the OFT to do so; or   b  he is under a duty to make the disclosure.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,'Civil penalties, review and appeals  Power to impose civil penalties  42   1 A designated authority may impose a penalty of such amount as it considers appropriate on a relevant person who fails to comply with any requirement in regulation 7(1), (2) or (3), 8(1) or (3), 9(2), 10(1), 11(1), 14(1), 15(1) or (2), 16(1), (2), (3) or (4), 19(1), (4), (5) or (6), 20(1), (4) or (5), 21, 26 , 27(4) or 33 or a direction made under regulation 18 and, for this purpose, “appropriate” means effective, proportionate and dissuasive.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,'The designated authority must not impose a penalty on a person under paragraph (1) where there are reasonable grounds for it to be satisfied that the person took all reasonable steps and exercised all due diligence to ensure that the requirement would be complied with.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,'In deciding whether a person has failed to comply with a requirement of these Regulations, the designated authority must consider whether he followed any relevant guidance which was at the time—  a  issued by a supervisory authority or any other appropriate body;   b  approved by the Treasury; and   c  published in a manner approved by the Treasury as suitable in their opinion to bring the guidance to the attention of persons likely to be affected by it.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In paragraph (3), an “appropriate body” means any body which regulates or is representative of any trade, profession, business or employment carried on by the alleged offender.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Where the Commissioners decide to impose a penalty under this regulation, they must give the person notice of—  a  their decision to impose the penalty and its amount;   b  the reasons for imposing the penalty;   c  the right to a review under regulation 43 ; and   d  the right to appeal under regulation 44(1)(a) .',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Where the Authority, the OFT or DETI proposes to impose a penalty under this regulation, it must give the person notice of—  a  its proposal to impose the penalty and the proposed amount;   b  the reasons for imposing the penalty; and   c  the right to make representations to it within a specified period (which may not be less than 28 days).',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'The Authority, the OFT or DETI, as the case may be, must then decide, within a reasonable period, whether to impose a penalty under this regulation and it must give the person notice of—  a  its decision not to impose a penalty; or   b  the following matters—  i  its decision to impose a penalty and the amount;   ii  the reasons for its decision; and   iii  the right to appeal under regulation 44(1)(b) .',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'A penalty imposed under this regulation is payable to the designated authority which imposes it.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,'Review procedure  43   1 This regulation applies to decisions of the Commissioners made under—  a  regulation 29 , to refuse to register an applicant;   b  regulation 30 , to cancel the registration of a registered person; and   c  regulation 42, to impose a penalty.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'Any person who is the subject of a decision to which this regulation applies may by notice to the Commissioners require them to review that decision.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The Commissioners need not review any decision unless the notice requiring the review is given within 45 days beginning with the date on which they first gave notice of the decision to the person requiring the review.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,'Where the Commissioners are required under this regulation to review any decision they must either—  a  confirm the decision; or   b  withdraw or vary the decision and take such further steps (if any) in consequence of the withdrawal or variation as they consider appropriate.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'Where the Commissioners do not, within 45 days beginning with the date on which the review was required by a person, give notice to that person of their determination of the review, they are to be taken for the purposes of these Regulations to have confirmed the decision.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Appeals  44   1 A person may appeal from a decision by—  a  the Commissioners on a review under regulation 43 ; and   b  the Authority, the OFT or DETI under regulation 34 or 42.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'An appeal from a decision by—  a  the Commissioners is to a VAT and duties tribunal ;   b  the Authority is to the Financial Services and Markets Tribunal ;   c  the OFT is to the Consumer Credit Appeals Tribunal ; and   d  DETI is to the High Court.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The provisions of Part 5 of the Value Added Tax Act 1994 (appeals), subject to the modifications set out in paragraph 1 of Schedule 5, apply in respect of appeals to a VAT and duties tribunal made under this regulation as they apply in respect of appeals made to such a tribunal under section 83 (appeals) of that Act.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The provisions of Part 9 of the 2000 Act (hearings and appeals), subject to the modifications set out in paragraph 2 of Schedule 5, apply in respect of appeals to the Financial Services and Markets Tribunal made under this regulation as they apply in respect of references made to that Tribunal under that Act.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Sections 40A (the Consumer Credit Appeals Tribunal), 41 (appeals to the Secretary of State under Part 3) and 41A (appeals from the Consumer Credit Appeals Tribunal) of the Consumer Credit Act 1974 apply in respect of appeals to the Consumer Credit Appeal Tribunal made under this regulation as they apply in respect of appeals made to that Tribunal under section 41 of that Act.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'A VAT and duties tribunal hearing an appeal under paragraph (2) has the power to—  a  quash or vary any decision of the supervisory authority, including the power to reduce any penalty to such amount (including nil) as they think proper; and   b  substitute their own decision for any decision quashed on appeal.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'7  Notwithstanding paragraph (2)(c), until the coming into force of section 55 of the Consumer Credit Act 2006 (the Consumer Credit Appeals Tribunal), an appeal from a decision by the OFT is to the Financial Services and Markets Tribunal and, for these purposes, the coming into force of that section shall not affect—  a  the hearing and determination by the Financial Service and Markets Tribunal of an appeal commenced before the coming into force of that section (“the original appeal”); or   b  any appeal against the decision of the Financial Services and Markets Tribunal with respect to the original appeal.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'Criminal offences  Offences  45   1 A person who fails to comply with any requirement in regulation 7(1), (2) or (3), 8(1) or (3), 9(2), 10(1), 11(1)(a), (b) or (c), 14(1), 15(1) or (2), 16(1), (2), (3) or (4), 19(1), (4), (5) or (6), 20(1), (4) or (5), 21, 26 , 27(4) or 33 , or a direction made under regulation 18 , is guilty of an offence and liable—  a  on summary conviction, to a fine not exceeding the statutory maximum;   b  on conviction on indictment, to imprisonment for a term not exceeding two years, to a fine or to both.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'In deciding whether a person has committed an offence under paragraph (1), the court must consider whether he followed any relevant guidance which was at the time—  a  issued by a supervisory authority or any other appropriate body;   b  approved by the Treasury; and   c  published in a manner approved by the Treasury as suitable in their opinion to bring the guidance to the attention of persons likely to be affected by it.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'A person is not guilty of an offence under this regulation if he took all reasonable steps and exercised all due diligence to avoid committing the offence.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Where a person is convicted of an offence under this regulation, he shall not also be liable to a penalty under regulation 42.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Prosecution of offences  46   1 Proceedings for an offence under regulation 45 may be instituted by—  a  the Director of Revenue and Customs Prosecutions or by order of the Commissioners;   b  the OFT;   c  a local weights and measures authority;   d  DETI;   e  the Director of Public Prosecutions; or   f  the Director of Public Prosecutions for Northern Ireland.',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Proceedings for an offence under regulation 45 may be instituted only against a relevant person or, where such a person is a body corporate, a partnership or an unincorporated association, against any person who is liable to be proceeded against under regulation 47 .',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
