@relation 'FIROModality: -C 2 '

@attribute Obligation_Class {0,1}
@attribute Prohibition_Class {0,1}
@attribute text string

@data
1,0,'(d) Retention of records. A broker- \ndealer shall maintain a copy of any \nSAR–SF filed and the original or \nbusiness record equivalent of any \nsupporting documentation for a period \nof five years from the date of filing the \nSAR–SF. Supporting documentation \nshall be identified as such and \nmaintained by the broker-dealer, and \nshall be deemed to have been filed with \nthe SAR–SF. A broker-dealer shall make \nall supporting documentation available \nto FinCEN, any other appropriate law \nenforcement agencies or Federal or State \nsecurities regulators, and for purposes of \nparagraph (g) of this section, to an SRO \nregistered with the Securities and \nExchange Commission, upon request.'
1,0,'(g) Examination and enforcement. \nCompliance with this section shall be \nexamined by the Department of the \nTreasury, through FinCEN or its \ndelegees, under the terms of the Bank \nSecrecy Act. Reports filed under this \nsection shall be made available to an \nSRO registered with the Securities and \nExchange Commission examining a \nbroker-dealer for compliance with the \nrequirements of this section. Failure to \nsatisfy the requirements of this section \nmay constitute a violation of the \nreporting rules of the Bank Secrecy Act \nand of this chapter.'
1,0,'§ 1023.410 Additional records to be made \nand retained by brokers or dealers in \nsecurities. \n(a)(1) With respect to each brokerage \naccount opened with a broker or dealer \nin securities after June 30, 1972, and \nbefore October 1, 2003, by a person \nresiding or doing business in the United \nStates or a citizen of the United States, \nsuch broker or dealer shall within 30 \ndays from the date such account is \nopened, secure and maintain a record of \nthe taxpayer identification number of \nthe person maintaining the account; or \nin the case of an account of one or more \nindividuals, such broker or dealer shall \nsecure and maintain a record of the \nsocial security number of an individual \nhaving a financial interest in that \naccount. In the event that a broker or \ndealer has been unable to secure the \nidentification required within the 30- \nday period specified, it shall \nnevertheless not be deemed to be in \nviolation of this section if: It has made \na reasonable effort to secure such \nidentification, and it maintains a list \ncontaining the names, addresses, and \nVerDate Mar<15>2010 15:07 Oct 25, 2010 Jkt 223001 PO 00000 Frm 00058 Fmt 4701 Sfmt 4700 E:\\FR\\FM\\26OCR3.SGM 26OCR3ero\nw\ne\n o\nn\n D\nSK\n5C\nLS\n3C\n1P\nRO\nD \nwi\nth\n R\nUL\nES\n3\n65863 Federal Register / Vol. 75, No. 206 / Tuesday, October 26, 2010 / Rules and Regulations \naccount numbers of those persons from \nwhom it has been unable to secure such \nidentification, and makes the names, \naddresses, and account numbers of \nthose persons available to the Secretary \nas directed by him. Where a person is \na non-resident alien, the broker or \ndealer in securities shall also record the \nperson’s passport number or a \ndescription of some other government \ndocument used to verify his identity. \n(2) The 30-day period provided for in \nparagraph (a)(1) of this section shall be \nextended where the person opening the \naccount has applied for a taxpayer \nidentification or social security number \non Form SS–4 or SS–5, until such time \nas the person maintaining the account \nhas had a reasonable opportunity to \nsecure such number and furnish it to the \nbroker or dealer. \n(3) A taxpayer identification number \nfor a deposit or share account required \nunder paragraph (a)(1) of this section \nneed not be secured in the following \ninstances: \n(i) Accounts for public funds opened \nby agencies and instrumentalities of \nFederal, state, local, or foreign \ngovernments, \n(ii) Accounts for aliens who are \nambassadors, ministers, career \ndiplomatic or consular officers, or naval, \nmilitary or other attaches of foreign \nembassies, and legations, and for the \nmembers of their immediate families, \n(iii) Accounts for aliens who are \naccredited representatives to \ninternational organizations which are \nentitled to enjoy privileges, exemptions, \nand immunities as an international \norganization under the International \nOrganizations Immunities Act of \nDecember 29, 1945 (22 U.S.C. 288), and \nfor the members of their immediate \nfamilies, \n(iv) Aliens temporarily residing in the \nUnited States for a period not to exceed \n180 days, \n(v) Aliens not engaged in a trade or \nbusiness in the United States who are \nattending a recognized college or \nuniversity or any training program, \nsupervised or conducted by any agency \nof the Federal Government, and \n(vi) Unincorporated subordinate units \nof a tax exempt central organization \nwhich are covered by a group \nexemption letter. \n(b) Every broker or dealer in securities \nshall, in addition, retain either the \noriginal or a microfilm or other copy or \nreproduction of each of the following: \n(1) Each document granting signature \nor trading authority over each \ncustomer’s account; \n(2) Each record described in 17 CFR \n240.17a–3(a)(1), (2), (3), (5), (6), (7), (8), \nand (9); \n(3) A record of each remittance or \ntransfer of funds, or of currency, checks, \nother monetary instruments, investment \nsecurities, or credit, of more than \n$10,000 to a person, account, or place, \noutside the United States; \n(4) A record of each receipt of \ncurrency, other monetary instruments, \nchecks, or investment securities and of \neach transfer of funds or credit, of more \nthan $10,000 received on any one \noccasion directly and not through a \ndomestic financial institution, from any \nperson, account or place outside the \nUnited States.'
1,0,'§ 1024.210 Anti-money laundering \nprograms for mutual funds. \n(a) Effective July 24, 2002, each \nmutual fund shall develop and \nimplement a written anti-money \nlaundering program reasonably \ndesigned to prevent the mutual fund \nfrom being used for money laundering \nor the financing of terrorist activities \nand to achieve and monitor compliance \nwith the applicable requirements of the \nBank Secrecy Act (31 U.S.C. 5311, et \nseq.), and the implementing regulations \npromulgated thereunder by the \nDepartment of the Treasury. Each \nmutual fund’s anti-money laundering \nprogram must be approved in writing by \nits board of directors or trustees. A \nmutual fund shall make its anti-money \nlaundering program available for \ninspection by the Commission. \n(b) The anti-money laundering \nprogram shall at a minimum: \n(1) Establish and implement policies, \nprocedures, and internal controls \nreasonably designed to prevent the \nmutual fund from being used for money \nlaundering or the financing of terrorist \nactivities and to achieve compliance \nwith the applicable provisions of the \nBank Secrecy Act and the implementing \nregulations thereunder; \n(2) Provide for independent testing for \ncompliance to be conducted by the \nmutual fund’s personnel or by a \nqualified outside party; \n(3) Designate a person or persons \nresponsible for implementing and \nmonitoring the operations and internal \ncontrols of the program; and \n(4) Provide ongoing training for \nappropriate persons.'
1,0,'§ 1024.220 Customer identification \nprograms for mutual funds. \n(a) Customer identification program: \nminimum requirements—(1) In general. \nA mutual fund must implement a \nwritten Customer Identification Program \n(‘‘CIP’’) appropriate for its size and type \nof business that, at a minimum, includes \neach of the requirements of paragraphs \n(a)(1) through (5) of this section. The \nCIP must be a part of the mutual fund’s \nanti-money laundering program \nrequired under the regulations \nimplementing 31 U.S.C. 5318(h). \n(2) Identity verification procedures. \nThe CIP must include risk-based \nprocedures for verifying the identity of \neach customer to the extent reasonable \nand practicable. The procedures must \nenable the mutual fund to form a \nreasonable belief that it knows the true \nidentity of each customer. The \nprocedures must be based on the mutual \nfund’s assessment of the relevant risks, \nincluding those presented by the \nmanner in which accounts are opened, \nfund shares are distributed, and \npurchases, sales and exchanges are \neffected, the various types of accounts \nmaintained by the mutual fund, the \nvarious types of identifying information \navailable, and the mutual fund’s \ncustomer base. At a minimum, these \nprocedures must contain the elements \ndescribed in this paragraph (a)(2). \n(i) Customer information required— \n(A) In general. The CIP must contain \nprocedures for opening an account that \nspecify the identifying information that \nwill be obtained with respect to each \ncustomer. Except as permitted by \nparagraph (a)(2)(i)(B) of this section, a \nmutual fund must obtain, at a \nminimum, the following information \nprior to opening an account: \n(1) Name; \n(2) Date of birth, for an individual; \n(3) Address, which shall be: \n(i) For an individual, a residential or \nbusiness street address; \n(ii) For an individual who does not \nhave a residential or business street \naddress, an Army Post Office (APO) or \nFleet Post Office (FPO) box number, or \nthe residential or business street address \nof next of kin or of another contact \nindividual; or \n(iii) For a person other than an \nindividual (such as a corporation, \npartnership, or trust), a principal place \nof business, local office or other \nphysical location; and \n(4) Identification number, which shall \nbe: \n(i) For a U.S. person, a taxpayer \nidentification number; or \n(ii) For a non-U.S. person, one or more \nof the following: a taxpayer \nidentification number; passport number \nand country of issuance; alien \nidentification card number; or number \nand country of issuance of any other \ngovernment-issued document \nevidencing nationality or residence and \nbearing a photograph or similar \nsafeguard. \nNote to Paragraph (a)(2)(i)(A)(4)(ii): When \nopening an account for a foreign business or \nenterprise that does not have an \nidentification number, the mutual fund must \nrequest alternative government-issued \ndocumentation certifying the existence of the \nbusiness or enterprise. \n(B) Exception for persons applying for \na taxpayer identification number. \nInstead of obtaining a taxpayer \nidentification number from a customer \nprior to opening an account, the CIP \nmay include procedures for opening an \naccount for a person that has applied \nfor, but has not received, a taxpayer \nVerDate Mar<15>2010 15:07 Oct 25, 2010 Jkt 223001 PO 00000 Frm 00060 Fmt 4701 Sfmt 4700 E:\\FR\\FM\\26OCR3.SGM 26OCR3ero\nw\ne\n o\nn\n D\nSK\n5C\nLS\n3C\n1P\nRO\nD \nwi\nth\n R\nUL\nES\n3\n65865 Federal Register / Vol. 75, No. 206 / Tuesday, October 26, 2010 / Rules and Regulations \nidentification number. In this case, the \nCIP must include procedures to confirm \nthat the application was filed before the \nperson opens the account and to obtain \nthe taxpayer identification number \nwithin a reasonable period of time after \nthe account is opened. \n(ii) Customer verification. The CIP \nmust contain procedures for verifying \nthe identity of the customer, using the \ninformation obtained in accordance \nwith paragraph (a)(2)(i) of this section, \nwithin a reasonable time after the \naccount is opened. The procedures must \ndescribe when the mutual fund will use \ndocuments, non-documentary methods, \nor a combination of both methods as \ndescribed in this paragraph (a)(2)(ii). \n(A) Verification through documents. \nFor a mutual fund relying on \ndocuments, the CIP must contain \nprocedures that set forth the documents \nthat the mutual fund will use. These \ndocuments may include: \n(1) For an individual, unexpired \ngovernment-issued identification \nevidencing nationality or residence and \nbearing a photograph or similar \nsafeguard, such as a driver’s license or \npassport; and \n(2) For a person other than an \nindividual (such as a corporation, \npartnership, or trust), documents \nshowing the existence of the entity, \nsuch as certified articles of \nincorporation, a government-issued \nbusiness license, a partnership \nagreement, or trust instrument. \n(B) Verification through non- \ndocumentary methods. For a mutual \nfund relying on non-documentary \nmethods, the CIP must contain \nprocedures that describe the non- \ndocumentary methods the mutual fund \nwill use. \n(1) These methods may include \ncontacting a customer; independently \nverifying the customer’s identity \nthrough the comparison of information \nprovided by the customer with \ninformation obtained from a consumer \nreporting agency, public database, or \nother source; checking references with \nother financial institutions; and \nobtaining a financial statement. \n(2) The mutual fund’s non- \ndocumentary procedures must address \nsituations where an individual is unable \nto present an unexpired government- \nissued identification document that \nbears a photograph or similar safeguard; \nthe mutual fund is not familiar with the \ndocuments presented; the account is \nopened without obtaining documents; \nthe customer opens the account without \nappearing in person; and where the \nmutual fund is otherwise presented \nwith circumstances that increase the \nrisk that the mutual fund will be unable \nto verify the true identity of a customer \nthrough documents. \n(C) Additional verification for certain \ncustomers. The CIP must address \nsituations where, based on the mutual \nfund’s risk assessment of a new account \nopened by a customer that is not an \nindividual, the mutual fund will obtain \ninformation about individuals with \nauthority or control over such account, \nincluding persons authorized to effect \ntransactions in the shareholder of \nrecord’s account, in order to verify the \ncustomer’s identity. This verification \nmethod applies only when the mutual \nfund cannot verify the customer’s true \nidentity using the verification methods \ndescribed in paragraphs (a)(2)(ii)(A) and \n(B) of this section. \n(iii) Lack of verification. The CIP must \ninclude procedures for responding to \ncircumstances in which the mutual fund \ncannot form a reasonable belief that it \nknows the true identity of a customer. \nThese procedures should describe: \n(A) When the mutual fund should not \nopen an account; \n(B) The terms under which a customer \nmay use an account while the mutual \nfund attempts to verify the customer’s \nidentity; \n(C) When the mutual fund should file \na Suspicious Activity Report in \naccordance with applicable law and \nregulation; and \n(D) When the mutual fund should \nclose an account, after attempts to verify \na customer’s identity have failed. \n(3) Recordkeeping. The CIP must \ninclude procedures for making and \nmaintaining a record of all information \nobtained under paragraph (a) of this \nsection. \n(i) Required records. At a minimum, \nthe record must include: \n(A) All identifying information about \na customer obtained under paragraph \n(a)(2)(i) of this section; \n(B) A description of any document \nthat was relied on under paragraph \n(a)(2)(ii)(A) of this section noting the \ntype of document, any identification \nnumber contained in the document, the \nplace of issuance, and if any, the date \nof issuance and expiration date; \n(C) A description of the methods and \nthe results of any measures undertaken \nto verify the identity of the customer \nunder paragraph (a)(2)(ii)(B) or (C) of \nthis section; and \n(D) A description of the resolution of \nany substantive discrepancy discovered \nwhen verifying the identifying \ninformation obtained. \n(ii) Retention of records. The mutual \nfund must retain the information in \nparagraph (a)(3)(i)(A) of this section for \nfive years after the date the account is \nclosed. The mutual fund must retain the \ninformation in paragraphs (a)(3)(i)(B), \n(C), and (D) of this section for five years \nafter the record is made. \n(4) Comparison with government lists. \nThe CIP must include procedures for \ndetermining whether the customer \nappears on any list of known or \nsuspected terrorists or terrorist \norganizations issued by any Federal \ngovernment agency and designated as \nsuch by the Department of the Treasury \nin consultation with the Federal \nfunctional regulators. The procedures \nmust require the mutual fund to make \nsuch a determination within a \nreasonable period of time after the \naccount is opened, or earlier, if required \nby another Federal law or regulation or \nFederal directive issued in connection \nwith the applicable list. The procedures \nmust also require the mutual fund to \nfollow all Federal directives issued in \nconnection with such lists. \n(5)(i) Customer notice. The CIP must \ninclude procedures for providing \nmutual fund customers with adequate \nnotice that the mutual fund is \nrequesting information to verify their \nidentities. \n(ii) Adequate notice. Notice is \nadequate if the mutual fund generally \ndescribes the identification \nrequirements of this section and \nprovides the notice in a manner \nreasonably designed to ensure that a \ncustomer is able to view the notice, or \nis otherwise given notice, before \nopening an account. For example, \ndepending on the manner in which the \naccount is opened, a mutual fund may \npost a notice on its Web site, include the \nnotice on its account applications, or \nuse any other form of written or oral \nnotice. \n(iii) Sample notice. If appropriate, a \nmutual fund may use the following \nsample language to provide notice to its \ncustomers: \nImportant Information About Procedures for \nOpening a New Account \nTo help the government fight the funding \nof terrorism and money laundering activities, \nFederal law requires all financial institutions \nto obtain, verify, and record information that \nidentifies each person who opens an account. \nWhat this means for you: When you open \nan account, we will ask for your name, \naddress, date of birth, and other information \nthat will allow us to identify you. We may \nalso ask to see your driver’s license or other \nidentifying documents. \n(6) Reliance on other financial \ninstitutions. The CIP may include \nprocedures specifying when a mutual \nfund will rely on the performance by \nanother financial institution (including \nan affiliate) of any procedures of the \nmutual fund’s CIP, with respect to any \ncustomer of the mutual fund that is \nVerDate Mar<15>2010 15:07 Oct 25, 2010 Jkt 223001 PO 00000 Frm 00061 Fmt 4701 Sfmt 4700 E:\\FR\\FM\\26OCR3.SGM 26OCR3ero\nw\ne\n o\nn\n D\nSK\n5C\nLS\n3C\n1P\nRO\nD \nwi\nth\n R\nUL\nES\n3\n65866 Federal Register / Vol. 75, No. 206 / Tuesday, October 26, 2010 / Rules and Regulations \nopening, or has opened, an account or \nhas established a similar formal \nbusiness relationship with the other \nfinancial institution to provide or \nengage in services, dealings, or other \nfinancial transactions, provided that: \n(i) Such reliance is reasonable under \nthe circumstances; \n(ii) The other financial institution is \nsubject to a rule implementing 31 U.S.C. \n5318(h) and is regulated by a Federal \nfunctional regulator; and \n(iii) The other financial institution \nenters into a contract requiring it to \ncertify annually to the mutual fund that \nit has implemented its anti-money \nlaundering program, and that it (or its \nagent) will perform the specific \nrequirements of the mutual fund’s CIP.'
1,0,'(c) Other requirements unaffected. \nNothing in this section relieves a mutual \nfund of its obligation to comply with \nany other provision in this chapter, \nincluding provisions concerning \ninformation that must be obtained, \nverified, or maintained in connection \nwith any account or transaction.'
1,0,'§ 1024.320 Reports by mutual funds of \nsuspicious transactions. \n(a) General. (1) Every investment \ncompany (as defined in section 3 of the \nInvestment Company Act of 1940 (15 \nU.S.C. 80a–3) (‘‘Investment Company \nAct’’) that is an open-end company (as \ndefined in section 5 of the Investment \nCompany Act (15 U.S.C. 80a–5)) and \nthat is registered, or is required to \nregister, with the Securities and \nExchange Commission pursuant to that \nAct (for purposes of this section, a \n‘‘mutual fund’’), shall file with the \nFinancial Crimes Enforcement Network, \nto the extent and in the manner required \nby this section, a report of any \nsuspicious transaction relevant to a \npossible violation of law or regulation. \nA mutual fund may also file with the \nFinancial Crimes Enforcement Network \na report of any suspicious transaction \nthat it believes is relevant to the \npossible violation of any law or \nregulation, but whose reporting is not \nrequired by this section. Filing a report \nof a suspicious transaction does not \nrelieve a mutual fund from the \nresponsibility of complying with any \nother reporting requirements imposed \nby the Securities and Exchange \nCommission. \n(2) A transaction requires reporting \nunder this section if it is conducted or \nattempted by, at, or through a mutual \nfund, it involves or aggregates funds or \nother assets of at least $5,000, and the \nmutual fund knows, suspects, or has \nreason to suspect that the transaction (or \na pattern of transactions of which the \ntransaction is a part): \n(i) Involves funds derived from illegal \nactivity or is intended or conducted in \norder to hide or disguise funds or assets \nderived from illegal activity (including, \nwithout limitation, the ownership, \nnature, source, location, or control of \nsuch funds or assets) as part of a plan \nto violate or evade any Federal law or \nregulation or to avoid any transaction \nreporting requirement under Federal \nlaw or regulation; \n(ii) Is designed, whether through \nstructuring or other means, to evade any \nrequirements of this chapter or any \nother regulations promulgated under the \nBank Secrecy Act; \n(iii) Has no business or apparent \nlawful purpose or is not the sort in \nwhich the particular customer would \nnormally be expected to engage, and the \nmutual fund knows of no reasonable \nexplanation for the transaction after \nexamining the available facts, including \nthe background and possible purpose of \nthe transaction; or \n(iv) Involves use of the mutual fund \nto facilitate criminal activity. \n(3) More than one mutual fund may \nhave an obligation to report the same \ntransaction under this section, and other \nfinancial institutions may have separate \nobligations to report suspicious activity \nwith respect to the same transaction \npursuant to other provisions of this \nchapter. In those instances, no more \nthan one report is required to be filed \nby the mutual fund(s) and other \nfinancial institution(s) involved in the \ntransaction, provided that the report \nfiled contains all relevant facts, \nincluding the name of each financial \ninstitution and the words ‘‘joint filing’’ \nin the narrative section, and each \ninstitution maintains a copy of the \nreport filed, along with any supporting \ndocumentation. \n(b) Filing and notification \nprocedures—(1) What to file. A \nsuspicious transaction shall be reported \nby completing a Suspicious Activity \nReport by Securities and Futures \nIndustries (‘‘SAR–SF’’), and collecting \nand maintaining supporting \ndocumentation as required by paragraph \n(c) of this section. \n(2) Where to file. Form SAR–SF shall \nbe filed with the Financial Crimes \nEnforcement Network in accordance \nwith the instructions to the Form \nSAR–SF. \n(3) When to file. A Form SAR–SF \nshall be filed no later than 30 calendar \ndays after the date of the initial \ndetection by the reporting mutual fund \nof facts that may constitute a basis for \nfiling a Form SAR–SF under this \nsection. If no suspect is identified on the \ndate of such initial detection, a mutual \nfund may delay filing a Form SAR–SF \nfor an additional 30 calendar days to \nidentify a suspect, but in no case shall \nreporting be delayed more than 60 \ncalendar days after the date of such \ninitial detection. \n(4) Mandatory notification to law \nenforcement. In situations involving \nviolations that require immediate \nattention, such as suspected terrorist \nfinancing or ongoing money laundering \nschemes, a mutual fund shall \nVerDate Mar<15>2010 15:07 Oct 25, 2010 Jkt 223001 PO 00000 Frm 00062 Fmt 4701 Sfmt 4700 E:\\FR\\FM\\26OCR3.SGM 26OCR3ero\nw\ne\n o\nn\n D\nSK\n5C\nLS\n3C\n1P\nRO\nD \nwi\nth\n R\nUL\nES\n3\n65867 Federal Register / Vol. 75, No. 206 / Tuesday, October 26, 2010 / Rules and Regulations \nimmediately notify by telephone an \nappropriate law enforcement authority \nin addition to filing timely a Form \nSAR–SF. \n(5) Voluntary notification to the \nFinancial Crimes Enforcement Network \nor the Securities and Exchange \nCommission. Mutual funds wishing \nvoluntarily to report suspicious \ntransactions that may relate to terrorist \nactivity may call the Financial Crimes \nEnforcement Network’s Financial \nInstitutions Hotline at 1–866–556–3974 \nin addition to filing timely a Form \nSAR–SF if required by this section. The \nmutual fund may also, but is not \nrequired to, contact the Securities and \nExchange Commission to report in such \nsituations.'
1,0,'(c) Retention of records. A mutual \nfund shall maintain a copy of any Form \nSAR–SF filed by the fund or on its \nbehalf (including joint reports), and the \noriginal (or business record equivalent) \nof any supporting documentation \nconcerning any Form SAR–SF that it \nfiles (or is filed on its behalf), for a \nperiod of five years from the date of \nfiling the Form SAR–SF. Supporting \ndocumentation shall be identified as \nsuch and maintained by the mutual \nfund, and shall be deemed to have been \nfiled with the Form SAR–SF. The \nmutual fund shall make all supporting \ndocumentation available to the \nFinancial Crimes Enforcement Network, \nany other appropriate law enforcement \nagencies or Federal or state securities \nregulators, and for purposes of an \nexamination of a broker-dealer pursuant \nto § 1023.320(g) of this chapter \nregarding a joint report, to a self- \nregulatory organization (as defined in \nsection 3(a)(26) of the Securities \nExchange Act of 1934, 15 U.S.C. \n78c(a)(26)) registered with the Securities \nand Exchange Commission, upon \nrequest.'
0,1,'§ 1010.314 Structured transactions. \nNo person shall for the purpose of \nevading the transactions in currency \nreporting requirements of this chapter \nwith respect to such transaction: \n(a) Cause or attempt to cause a \ndomestic financial institution to fail to \nfile a report required under the \ntransactions in currency reporting \nrequirements of this chapter; \n(b) Cause or attempt to cause a \ndomestic financial institution to file a \nreport required under the transactions \nin currency reporting requirements of \nthis chapter that contains a material \nomission or misstatement of fact; or \n(c) Structure (as that term is defined \nin § 1010.100(xx)) or assist in \nstructuring, or attempt to structure or \nassist in structuring, any transaction \nwith one or more domestic financial \ninstitutions'
0,1,'(2) The Secretary shall not issue a \nregulation under paragraph (a) of this \nsection for the purpose of obtaining \nindividually identifiable account \ninformation concerning a customer, as \ndefined by the Right to Financial \nPrivacy Act (12 U.S.C. 3401 et seq.), \nwhere that customer is already the \nsubject of an ongoing investigation for \npossible violation of the Currency and \nForeign Transactions Reporting Act, or \nis known by the Secretary to be the \nsubject of an investigation for possible \nviolation of any other Federal law.'
0,1,'(d)(1) No order issued pursuant to \nparagraph (a) of this section shall \nprescribe a reporting period of more \nthan 60 days unless renewed pursuant \nto the requirements of paragraph (a).'
0,1,'(2) Any revisions to an order issued \nunder this section will not be effective \nuntil made in writing by the Secretary.'
0,1,'(4) Exceptions. The requirements of \nthis paragraph (f) shall not apply to \ntransmittals of funds that are listed in \nparagraph (e)(6) of this section or \n§ 1020.410(a)(6) of this chapter.'
0,1,'§ 1010.415 Purchases of bank checks and \ndrafts, cashier’s checks, money orders and \ntraveler’s checks. \n(a) No financial institution may issue \nor sell a bank check or draft, cashier’s \ncheck, money order or traveler’s check \nfor $3,000 or more in currency unless it \nmaintains records of the following \ninformation, which must be obtained for \neach issuance or sale of one or more of \nthese instruments to any individual \npurchaser which involves currency in \namounts of $3,000–$10,000 inclusive: \n(1) If the purchaser has a deposit \naccount with the financial institution: \n(i)(A) The name of the purchaser; \n(B) The date of purchase; \n(C) The type(s) of instrument(s) \npurchased; \n(D) The serial number(s) of each of the \ninstrument(s) purchased; and \n(E) The amount in dollars of each of \nthe instrument(s) purchased.'
0,1,'(iv) Use and security of information \nrequest. (A) A financial institution shall \nnot use information provided by \nFinCEN pursuant to this section for any \npurpose other than: \n(1) Reporting to FinCEN as provided \nin this section; \n(2) Determining whether to establish \nor maintain an account, or to engage in \na transaction; or \n(3) Assisting the financial institution \nin complying with any requirement of \nthis chapter.'
0,1,'(B)(1) A financial institution shall not \ndisclose to any person, other than \nFinCEN or the requesting Treasury \ncomponent, the law enforcement agency \non whose behalf FinCEN is requesting \ninformation, or U.S. law enforcement \nattache´ in the case of a request by a \nforeign law enforcement agency, which \nhas been named in the information \nrequest, the fact that FinCEN has \nrequested or has obtained information \nunder this section, except to the extent \nnecessary to comply with such an \ninformation request.'
0,1,'2) Notwithstanding paragraph \n(b)(3)(iv)(B)(1) of this section, a financial \ninstitution authorized to share \ninformation under § 1010.540 may share \ninformation concerning an individual, \nentity, or organization named in a \nrequest from FinCEN in accordance \nwith the requirements of such section. \nHowever, such sharing shall not \ndisclose the fact that FinCEN has \nrequested information concerning such \nindividual, entity, or organization'
0,1,'(v) No other action required. Nothing \nin this section shall be construed to \nrequire a financial institution to take \nany action, or to decline to take any \naction, with respect to an account \nestablished for, or a transaction engaged \nin with, an individual, entity, or \norganization named in a request from \nFinCEN, or to decline to establish an \naccount for, or to engage in a transaction \nwith, any such individual, entity, or \norganization. Except as otherwise \nprovided in an information request \nunder this section, such a request shall \nnot require a financial institution to \nreport on future account opening \nactivity or transactions or to treat a \nsuspect list received under this section \nas a government list for purposes of \nsection 326 of Public Law 107–56.'
0,1,'(4) Use and security of information. (i) \nInformation received by a financial \ninstitution or an association of financial \ninstitutions pursuant to this section \nshall not be used for any purpose other \nthan: \n(A) Identifying and, where \nappropriate, reporting on money \nlaundering or terrorist activities; \n(B) Determining whether to establish \nor maintain an account, or to engage in \na transaction; or \n(C) Assisting the financial institution \nin complying with any requirement of \nthis chapter.'
0,1,'(3) Special rules for all other covered \nfinancial institutions. The due diligence \nrequirements of 31 U.S.C. 5318(i)(1) \nshall not apply to a covered financial \ninstitution listed in § 1010.605(e)(1)(vii) \nthrough (x) until the requirements of \nparagraph (a) of this section become \napplicable as set forth in paragraph \n(e)(1) of this section.'
0,1,'(3) Special rules for all other covered \nfinancial institutions. The enhanced due \ndiligence requirements of 31 U.S.C. \n5318(i)(2) shall not apply to a covered \nfinancial institution listed in \n§ 1010.605(e)(1)(vii) through (x) until \nthe requirements of paragraph (b) of this \nsection become applicable, as set forth \nin paragraph (f)(1) of this section.'
0,1,'(3) Special rules for federally \nregulated trust banks or trust \ncompanies, and mutual funds. Until the \nrequirements of this section become \napplicable as set forth in paragraph \n(e)(1) of this section, the requirements of \n31 U.S.C. 5318(i)(3) shall not apply to a \ncovered financial institution listed in \n§ 1010.605(e)(1)(vii) or (x).'
0,1,'§ 1010.630 Prohibition on correspondent \naccounts for foreign shell banks; records \nconcerning owners of foreign banks and \nagents for service of legal process. \n(a) Requirements for covered financial \ninstitutions—(1) Prohibition on \ncorrespondent accounts for foreign shell \nbanks. (i) A covered financial institution \nshall not establish, maintain, \nadminister, or manage a correspondent \naccount in the United States for, or on \nbehalf of, a foreign shell bank.'
0,1,'(4) Reestablishment of closed \naccounts and establishment of new \naccounts. A covered financial \ninstitution shall not reestablish any \naccount closed pursuant to this \nparagraph (d), and shall not establish \nany other correspondent account with \nthe concerned foreign bank, until it \nobtains from the foreign bank the \ncertification or the recertification, as \nappropriate.'
0,1,'(ii) A covered financial institution \nrequired to terminate an account \npursuant to paragraph (b)(2)(i) of this \nsection: \n(A) Shall do so within a commercially \nreasonable time, and shall not permit \nthe foreign bank to establish any new \npositions or execute any transactions \nthrough such account, other than those \nnecessary to close the account; and'
0,1,'(ii) A covered financial institution \nrequired to terminate an account \npursuant to paragraph (b)(2)(i) of this \nsection: \n(A) Shall do so within a commercially \nreasonable time, and shall not permit \nthe foreign bank to establish any new \npositions or execute any transactions \nthrough such account, other than those \nnecessary to close the account; and'
0,1,'§ 1010.713 Oral communications. \n(a) The Director of FinCEN or his \ndesignee will not issue administrative \nrulings in response to oral requests. Oral \nopinions or advice by Treasury, \nCustoms and Border Protection, the \nInternal Revenue Service, the Office of \nthe Comptroller of the Currency, or any \nother bank supervisory agency \npersonnel, regarding the interpretation \nand application of this chapter, do not \nbind FinCEN and carry no precedential \nvalue.'
0,1,'(c) Disclosure of summons, testimony, \nor records. Unless the Secretary or a \ndelegate of the Secretary listed under \n§ 1010.912(a) of this chapter so \nauthorizes in writing, or it is otherwise \nrequired by law, no delegate of the \nSecretary listed under § 1010.912 (b) or \n(c) of this chapter or other officer or \nemployee of the Treasury Department or \nany component thereof shall— \n(1) Make public the name of any \nperson to whom a summons has been \nissued under this chapter, or release any \ninformation to the public concerning \nthat person or the issuance of a \nsummons to that person prior to the \ntime and date set for that person’s \nappearance or production of records; or \n(2) Disclose any testimony taken \n(including the name of the witness) or \nmaterial presented pursuant to the \nsummons, to any person other than an \nofficer or employee of the Treasury \nDepartment or of any component \nthereof. Nothing in the preceding \nsentence shall preclude a delegate of the \nSecretary, or other officer or employee \nof the Treasury Department or any \ncomponent thereof, from disclosing \ntestimony taken, or material presented \npursuant to a summons issued under \nthis chapter, to any person in order to \nobtain necessary information for \ninvestigative purposes relating to the \nperformance of official duties, or to any \nofficer or employee of the Department of \nJustice in connection with a possible \nviolation of Federal law.'
0,1,'Subpart J—Miscellaneous \n§ 1010.920 Access to records. \nExcept as provided in \n§§ 1020.410(b)(1), 1021.410(a), and \n1023.410(a)(1), and except for the \npurpose of assuring compliance with \nthe recordkeeping and reporting \nrequirements of this chapter, this \nchapter does not authorize the Secretary \nor any other person to inspect or review \nthe records required to be maintained by \nthis chapter. Other inspection, review or \naccess to such records is governed by \nother applicable law.'
0,1,'(c) An officer or employee of the \nUnited States, a State, or a local \ngovernment who provides original \ninformation described in paragraph (a) \nin the performance of official duties is \nnot eligible for a reward under this \nsection.'
